created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu May 25 16:25:29 +0000 2023;1661770470507815000;1661770470507814912;"@sebeningjeno @nct_menfess Bisa jadi";0;1;0;0;;in;1446335213458497542;1661721921338347500;1661721921338347521;"";"";xaadiway2
Thu May 25 16:25:01 +0000 2023;1661770354002632700;1661770354002632708;"dasell! aab nct yuk bisa langsung co";0;0;0;0;;in;1245238594010091520;1661770354002632700;1661770354002632708;"";"";dagangkorea
Thu May 25 16:25:15 +0000 2023;1661770413377212400;1661770413377212416;"nct! Pacar siapa ini lucu banget😭😭 https://t.co/dqjH4oH4hM";2;6;2;91;;in;1275010241017462784;1661770413377212400;1661770413377212416;"https://pbs.twimg.com/media/Fw_LYg1acAEbnGB.jpg";"photo";nct_menfess
Thu May 25 16:26:49 +0000 2023;1661770809088815000;1661770809088815106;"Background laut nya kayak waktu nct dream di jakarta ga sihhh .. itu hasil foto jaemin sendiri https://t.co/yjl5hUfFEE";0;0;0;0;;in;1340336181205114882;1661770809088815000;1661770809088815106;"https://pbs.twimg.com/media/Fw_LvZTakAciWsE.jpg";"photo";ohbanaa
Thu May 25 13:41:06 +0000 2023;1661729102947311600;1661729102947311622;"@starfess Di exo: membernya keluar agensi tpi stay di grup\nDi Nct: membernya keluar grup tpi stay di agensi \nExol 🤝 Nctzen";59;28;176;1734;;in;1563433777237438465;1661713144237142000;1661713144237142017;"";"";xhuniehun
Thu May 25 16:26:37 +0000 2023;1661770758916538400;1661770758916538368;"i'm not an exol, but i'm an elf back then. dan setelah diinget² iya juga ya, w dah merasakan yg semacam gini sejak jaman suju dulu woii. trus exo juga dan skrng nct :(";0;0;0;0;;in;1224428629;1661770758916538400;1661770758916538368;"";"";cutieuwwu
Thu May 25 16:26:09 +0000 2023;1661770638846201900;1661770638846201856;"@nct_menfess Tapi rindu ot10";0;0;0;3;;in;1618566870726217729;1661720987342344200;1661720987342344192;"";"";Janna5Putri
Thu May 25 16:25:40 +0000 2023;1661770520415858700;1661770520415858688;"@Hhymme @nct_menfess Meskipun dah di caps TAI nya tetep banyak yabg milih kwkwkw😭";0;0;0;1;;in;1569701146457153539;1661713174956220400;1661713174956220417;"";"";ke_booki
Thu May 25 16:24:49 +0000 2023;1661770305986244600;1661770305986244609;"Kuy- lelang pc nct batch 2 nih yeorobun 🤩🤩";0;0;0;0;;in;633016230;1661770305986244600;1661770305986244609;"";"";sellkpopfess
Thu May 25 16:26:49 +0000 2023;1661770807666942000;1661770807666941952;"@treasuremenfess WKWKWKWKWK hari2 dinistain😭😭";0;0;0;0;;in;1267797545872310274;1661706177145712600;1661706177145712642;"";"";skybubblezz
Thu May 25 16:26:45 +0000 2023;1661770791464337400;1661770791464337408;"NCT 127 SAUNA LUCU BANGET 😭";0;0;0;0;;in;1266992421327388673;1661770791464337400;1661770791464337408;"";"";tyngxlcseuu
Thu May 25 16:26:56 +0000 2023;1661770835647152000;1661770835647152128;"Stress denger nct plan taun ini 🥲\nSetiap bulan ada gebrakannya yess..\nhttps://t.co/cKQax6hD3F";0;0;0;0;;in;40143799;1661770835647152000;1661770835647152128;"";"";midsummer0114
Thu May 25 16:24:57 +0000 2023;1661770338957676500;1661770338957676545;"@nct_menfess Mingdep setelah syuting konten n quiz ceunah";0;0;0;1;;in;1446335213458497542;1661721921338347500;1661721921338347521;"";"";xaadiway2
Wed May 17 11:27:30 +0000 2023;1658796380138381300;1658796380138381318;"wts / want to sell ⭕️\n\naab jaehyun, jeno, jaemin, mark, yangyang, haechan\n\n💰EACH INCL ALL\n✅️NEGO \n🏡JAKARTA, INA\nshipping via 🍊 keep event\nww if u have ina add\njajeum min pair 3 pc\ndetail by dm or chat https://t.co/hczvln1B5t\n\n‼️MENTION AFTER DM‼️\n‼️MENTION AFTER DM‼️ https://t.co/azOb8RaRhB";4;1;3;6;;en;1320404570321739776;1658796380138381300;1658796380138381318;"https://pbs.twimg.com/media/FwU6g-TaAAACBGS.jpg";"photo";zctnzen
Thu May 25 16:25:04 +0000 2023;1661770369009848300;1661770369009848320;"@rosaftrs udah telat";0;0;0;0;;in;185671288;1661735833513373700;1661735833513373698;"";"";nanofyourbis
Thu May 25 16:26:41 +0000 2023;1661770773445619700;1661770773445619713;"FIKS KONTEN -DJJ IN THAILAND EPS 3 SOON!! GILEEE RESTO NYA TUTUP SEHARI, HARI INI BUAT DOJAEJUNG!!!\n\nhttps://t.co/UcfXURm5k5";1;0;3;16;;in;1154928849756364800;1661770773445619700;1661770773445619713;"";"";nct127fess
Thu May 25 16:27:38 +0000 2023;1661771011761774600;1661771011761774592;"wts // want to sell\n\nready 🇯🇵\n\npc jaehyun smini perfume \n\n☑️GO\n☑️Secured\n❌Ems tax (5k-7k)\n❌Packing\n📍Jakarta \n⚠️Ga bisa cek condi\n\nt. lfb selca photocard nct dojaejung djj pob benefit album japan jp https://t.co/DEoBF9VxLW";0;0;0;0;;in;1260024886233194499;1661771011761774600;1661771011761774592;"https://pbs.twimg.com/media/Fw_LzQ2aMAEyb-W.jpg";"photo";haechantika
Thu May 25 16:26:02 +0000 2023;1661770611331580000;1661770611331579904;"YUK habiskan freong shopee mu dengan belanja di aku~ WTS bene Click NCT 127 Event  — All sealed\n\nhttps://t.co/3wSsdUe2mk\n\n💸 32k/ea\nkhusus Jhonny, Yuta ada set PC click 52k/ea https://t.co/B2Ej6lsSGh";0;0;0;0;;in;765394998086934528;1661770611331580000;1661770611331579904;"https://pbs.twimg.com/media/Fw_KbnhaAAAxrm2.jpg";"photo";jeuniverse__
Thu May 25 16:25:00 +0000 2023;1661770350659788800;1661770350659788800;"JAEMIN SOLO COVER ALREADY SOLD OUT NANADOONGIE. 14 detik sold 10K, 1 jam sold 28K and now 7 JAM 34,263 SOLD OUT 😭😭 Jaemin sekarang jadi anggota NCT pertama dengan penjualan pre-order majalah tertinggi di hari pertama sejauh ini 👏👏 NA SOLD OUT JAEMIN AND  (cont..) https://t.co/wudj2RSQXD";24;24;128;410;;in;1237359788477927426;1661770350659788800;1661770350659788800;"https://pbs.twimg.com/media/Fw_LTD6aEAAQgmZ.jpg";"photo";nanadoongifess
